"pitcher","role_key","inning","outs_when_up","score_gap","on_3b","on_2b","on_1b","Segmentation","Segmentation_tier2"
614179,"RP",7,0,-2,0,0,0,"A","A"
605400,"SP",1,0,0,0,0,0,"A","A"
571670,"RP",7,0,14,0,0,0,"B1","B1"
570666,"RP",4,2,-4,0,0,1,"B2","B2"
521230,"RP",9,0,5,0,0,0,"B1","B1"
621389,"RP",5,1,-5,0,1,1,"B2","B2"
664208,"RP",5,1,-3,0,0,1,"B2","B2"
622098,"RP",7,0,4,0,0,0,"B1","B1"
625643,"SP",1,0,0,0,0,0,"A","A"
664854,"RP",9,0,2,0,0,0,"A","A"
641360,"RP",6,0,-4,0,0,0,"B2","B2"
663436,"RP",3,0,1,0,0,0,"A","A"
570257,"RP",8,0,4,0,0,0,"B1","B1"
677651,"SP",1,0,0,0,0,0,"A","A"
608349,"RP",9,0,2,0,0,0,"A","A"
641729,"RP",7,0,-10,0,0,0,"B2","B2"
621248,"RP",5,1,-4,1,1,0,"B2","B2"
621381,"RP",8,0,2,0,0,0,"A","A"
608718,"RP",7,0,-7,0,0,0,"B2","B2"
623474,"RP",6,0,-2,0,0,0,"A","A"
656061,"RP",9,0,8,0,0,0,"B1","B1"
596001,"SP",1,0,0,0,0,0,"A","A"
621112,"SP",1,0,1,0,0,0,"A","A"
660730,"SP",1,0,0,0,0,0,"A","A"
595345,"RP",6,2,4,1,0,1,"B1","B1"
650556,"RP",7,0,-4,0,0,0,"B2","B2"
670955,"RP",2,2,-6,1,1,0,"B2","B2"
646242,"SP",1,0,0,0,0,0,"A","A"
621244,"SP",1,0,2,0,0,0,"A","A"
543238,"RP",9,0,-2,0,0,0,"A","A"
642545,"RP",6,1,-5,0,0,1,"B2","B2"
670036,"RP",8,0,-2,0,0,0,"A","A"
657612,"RP",8,0,9,0,0,0,"B1","B1"
455119,"RP",6,0,0,0,0,0,"A","A"
570663,"RP",7,0,2,0,0,0,"A","A"
518553,"RP",6,2,3,0,0,1,"B1","B1"
489334,"RP",7,0,7,0,0,0,"B1","B1"
677865,"RP",5,0,-1,0,0,0,"A","A"
656876,"SP",1,0,0,0,0,0,"A","A"
657376,"RP",10,0,0,0,1,0,"A","A++"
676684,"RP",9,0,-9,0,0,0,"B2","B2"
670167,"RP",5,1,0,0,0,0,"A","A"
594835,"SP",1,0,0,0,0,0,"A","A"
660787,"RP",8,0,-2,0,0,0,"A","A"
642701,"RP",6,1,0,0,0,1,"A","A+"
543272,"RP",7,0,5,0,1,1,"B1","B1"
621345,"RP",8,1,3,1,1,0,"B1","B1"
664199,"RP",8,0,8,0,0,0,"B1","B1"
572070,"RP",2,0,0,0,0,0,"A","A"
663986,"RP",8,0,-2,0,0,0,"A","A"
667463,"RP",8,0,0,0,0,0,"A","A"
456034,"RP",7,1,-4,0,0,0,"B2","B2"
612434,"RP",7,0,0,0,0,0,"A","A"
676879,"SP",1,0,0,0,0,0,"A","A"
666808,"RP",9,0,5,0,0,0,"B1","B1"
605280,"RP",9,0,0,0,0,0,"A","A"
622491,"SP",1,0,0,0,0,0,"A","A"
642121,"RP",7,1,3,0,0,0,"B1","B1"
489265,"RP",9,2,-1,0,1,1,"A","A++"
656458,"RP",8,0,-9,0,0,0,"B2","B2"
502085,"RP",8,0,0,0,0,0,"A","A"
605397,"SP",1,0,0,0,0,0,"A","A"
664123,"RP",5,0,0,0,0,0,"A","A"
593576,"RP",9,0,-3,0,0,0,"B2","B2"
622253,"RP",7,0,-8,0,0,0,"B2","B2"
596057,"RP",4,0,0,0,0,0,"A","A"
592858,"RP",9,0,0,0,0,0,"A","A"
669276,"RP",6,2,4,1,0,1,"B1","B1"
641941,"RP",9,0,5,0,0,0,"B1","B1"
641401,"RP",8,0,2,0,0,0,"A","A"
669270,"RP",8,0,-2,0,0,0,"A","A"
656546,"RP",7,0,-2,0,0,0,"A","A"
493603,"RP",8,1,4,0,1,1,"B1","B1"
605151,"RP",2,2,-3,1,1,0,"B2","B2"
676534,"RP",8,0,-3,0,0,0,"B2","B2"
668678,"SP",1,0,0,0,0,0,"A","A"
622786,"RP",8,2,-5,0,0,0,"B2","B2"
650633,"RP",8,0,0,0,0,0,"A","A"
667376,"RP",5,2,-3,0,1,1,"B2","B2"
606303,"RP",8,2,8,1,1,1,"B1","B1"
664092,"RP",7,0,-1,0,0,0,"A","A"
608678,"RP",8,0,4,0,0,0,"B1","B1"
621051,"RP",9,0,9,0,0,0,"B1","B1"
621242,"RP",9,0,4,0,0,0,"B1","B1"
598287,"RP",8,0,-2,0,0,0,"A","A"
663474,"SP",1,0,0,0,0,0,"A","A"
608723,"RP",5,2,-7,0,0,1,"B2","B2"
600921,"RP",8,0,7,0,0,0,"B1","B1"
676714,"RP",11,0,0,0,1,1,"A","A++"
456713,"SP",1,0,0,0,0,0,"A","A"
594580,"RP",9,1,0,0,1,1,"A","A++"
666204,"RP",9,0,2,0,0,0,"A","A"
662253,"RP",7,0,0,0,0,0,"A","A"
448179,"SP",1,0,1,0,0,0,"A","A"
669459,"RP",7,2,-2,0,0,0,"A","A"
459429,"RP",7,0,4,0,0,0,"B1","B1"
641154,"SP",1,0,2,0,0,0,"A","A"
542947,"RP",5,1,5,0,0,1,"B1","B1"
656945,"RP",9,0,3,0,0,0,"B1","B1"
669169,"SP",1,0,0,0,0,0,"A","A"
672710,"SP",1,0,0,0,0,0,"A","A"
518617,"RP",6,0,0,0,0,0,"A","A"
675911,"SP",1,0,0,0,0,0,"A","A"
673316,"RP",8,0,-5,0,0,0,"B2","B2"
643377,"RP",7,0,4,0,0,1,"B1","B1"
607200,"SP",1,0,0,0,0,0,"A","A"
676886,"RP",9,0,9,0,0,0,"B1","B1"
669145,"SP",1,0,0,0,0,0,"A","A"
606273,"RP",9,0,-1,0,0,0,"A","A"
681806,"RP",4,0,-1,0,0,0,"A","A"
669467,"SP",1,0,0,0,0,0,"A","A"
445276,"RP",9,0,2,0,0,0,"A","A"
621111,"SP",1,0,0,0,0,0,"A","A"
595881,"RP",5,2,-4,1,0,1,"B2","B2"
503285,"RP",7,2,4,0,0,1,"B1","B1"
650893,"RP",6,1,2,0,0,0,"A","A"
501925,"RP",8,0,4,0,0,0,"B1","B1"
605154,"RP",6,0,4,0,0,0,"B1","B1"
606149,"RP",8,0,2,0,0,0,"A","A"
621219,"RP",13,0,0,0,1,0,"A","A++"
680704,"RP",7,0,-2,0,0,0,"A","A"
676760,"RP",13,0,0,0,1,0,"A","A++"
623451,"RP",8,0,4,0,0,0,"B1","B1"
571710,"RP",7,0,0,0,0,0,"A","A"
682171,"RP",5,1,-2,0,0,1,"A","A+"
502043,"SP",1,0,0,0,0,0,"A","A"
657024,"RP",6,0,0,0,0,0,"A","A"
656731,"SP",1,0,0,0,0,0,"A","A"
668338,"RP",4,0,-1,0,0,0,"A","A"
608665,"RP",8,0,1,0,0,0,"A","A"
622554,"RP",7,1,1,0,1,0,"A","A++"
571670,"RP",5,2,3,0,1,0,"B1","B1"
489119,"SP",1,0,0,0,0,0,"A","A"
671345,"RP",8,0,-10,0,0,0,"B2","B2"
622663,"SP",1,0,0,0,0,0,"A","A"
656970,"SP",1,0,0,0,0,0,"A","A"
593974,"RP",12,0,0,0,1,0,"A","A++"
656849,"RP",4,1,2,0,1,1,"A","A++"
605347,"RP",8,0,-8,0,0,0,"B2","B2"
656557,"RP",9,0,1,0,0,0,"A","A"
606930,"RP",5,1,-7,0,1,1,"B2","B2"
641771,"SP",1,0,0,0,0,0,"A","A"
503449,"RP",6,0,-8,0,0,0,"B2","B2"
641793,"RP",9,0,-2,0,0,0,"A","A"
656986,"RP",6,0,-1,0,0,0,"A","A"
663455,"SP",1,0,0,0,0,0,"A","A"
641360,"RP",5,0,2,0,0,0,"A","A"
676092,"RP",5,1,2,0,1,1,"A","A++"
656354,"RP",7,0,-4,0,0,0,"B2","B2"
476595,"RP",3,1,-4,0,1,0,"B2","B2"
643511,"RP",7,0,-1,0,0,0,"A","A"
543339,"RP",9,0,4,0,0,0,"B1","B1"
594580,"RP",7,2,1,0,1,1,"A","A++"
519293,"RP",7,0,2,0,0,0,"A","A"
650633,"RP",8,0,3,0,0,0,"B1","B1"
571948,"RP",6,0,-2,0,0,0,"A","A"
641582,"RP",5,2,-1,0,1,1,"A","A++"
640462,"RP",6,0,2,0,0,0,"A","A"
608328,"RP",8,0,-2,0,0,0,"A","A"
657277,"SP",1,0,0,0,0,0,"A","A"
601713,"SP",1,0,0,0,0,0,"A","A"
663989,"RP",7,0,-3,0,0,0,"B2","B2"
660813,"RP",4,0,-2,1,1,1,"A","A++"
669203,"SP",1,0,0,0,0,0,"A","A"
663986,"RP",9,0,4,0,0,0,"B1","B1"
622251,"RP",7,0,3,0,0,0,"B1","B1"
664747,"RP",7,0,2,0,0,0,"A","A"
445276,"RP",9,0,2,0,0,0,"A","A"
642152,"RP",8,0,0,0,0,0,"A","A"
571945,"SP",1,0,0,0,0,0,"A","A"
641401,"RP",6,0,2,0,0,0,"A","A"
621076,"SP",1,0,0,0,0,0,"A","A"
605154,"RP",6,2,-1,0,1,1,"A","A++"
543475,"SP",1,0,0,0,0,0,"A","A"
622554,"RP",7,0,2,0,0,0,"A","A"
612434,"RP",5,2,-2,0,0,0,"A","A"
617228,"RP",6,0,-1,0,1,1,"A","A++"
667427,"RP",7,1,1,0,0,0,"A","A"
544931,"SP",1,0,0,0,0,0,"A","A"
660271,"SP",1,0,0,0,0,0,"A","A"
661395,"RP",7,0,0,0,0,0,"A","A"
608331,"SP",1,0,0,0,0,0,"A","A"
453178,"RP",9,0,2,0,0,0,"A","A"
542914,"RP",7,2,3,1,0,1,"B1","B1"
641816,"SP",1,0,0,0,0,0,"A","A"
605194,"RP",5,0,3,0,0,0,"B1","B1"
621345,"RP",8,0,2,0,0,0,"A","A"
608032,"RP",8,0,2,0,0,0,"A","A"
623465,"RP",7,0,5,0,0,0,"B1","B1"
502202,"RP",7,0,-1,0,0,0,"A","A"
593974,"RP",7,0,2,0,0,0,"A","A"
607179,"RP",7,0,-3,0,0,0,"B2","B2"
656302,"SP",1,0,0,0,0,0,"A","A"
663558,"RP",7,1,-2,0,1,1,"A","A++"
502179,"RP",8,0,-3,0,0,0,"B2","B2"
663574,"RP",9,0,2,0,0,0,"A","A"
657571,"RP",6,0,5,0,0,0,"B1","B1"
663556,"SP",1,0,0,0,0,0,"A","A"
605525,"RP",7,0,-2,0,0,0,"A","A"
541640,"RP",5,2,-5,0,0,0,"B2","B2"
544727,"RP",8,0,4,0,0,0,"B1","B1"
605195,"RP",7,0,-5,0,0,0,"B2","B2"
667376,"RP",5,1,0,0,1,1,"A","A++"
663460,"SP",1,0,0,0,0,0,"A","A"
446321,"RP",9,1,-1,0,1,1,"A","A++"
543037,"SP",1,0,1,0,0,0,"A","A"
643493,"RP",8,1,-4,0,1,1,"B2","B2"
665001,"RP",8,0,-2,0,0,0,"A","A"
641329,"RP",8,1,-2,0,0,0,"A","A"
453343,"RP",8,0,-2,0,0,0,"A","A"
596112,"RP",7,0,2,0,0,0,"A","A"
669432,"SP",1,0,0,0,0,0,"A","A"
656945,"RP",9,0,3,0,0,0,"B1","B1"
605280,"RP",9,0,3,0,0,0,"B1","B1"
459429,"RP",8,0,-2,0,0,0,"A","A"
605130,"RP",8,2,3,1,0,1,"B1","B1"
542947,"RP",7,0,3,0,1,0,"B1","B1"
621107,"SP",1,0,0,0,0,0,"A","A"
625643,"RP",6,2,-5,0,0,0,"B2","B2"
628452,"RP",9,0,3,0,0,0,"B1","B1"
543766,"RP",6,2,0,1,1,0,"A","A++"
542881,"SP",1,0,0,0,0,0,"A","A"
605164,"SP",1,0,0,0,0,0,"A","A"
667297,"RP",6,0,5,0,0,0,"B1","B1"
660853,"RP",8,1,0,0,0,0,"A","A"
656803,"RP",9,0,6,0,0,0,"B1","B1"
570663,"RP",8,0,-3,0,0,0,"B2","B2"
527055,"RP",8,0,3,0,0,0,"B1","B1"
592094,"RP",9,0,1,0,0,0,"A","A"
656529,"RP",7,0,-1,0,0,0,"A","A"
614179,"RP",9,0,-3,0,0,0,"B2","B2"
681911,"RP",8,0,5,0,0,0,"B1","B1"
596295,"SP",1,0,0,0,0,0,"A","A"
664141,"SP",1,0,0,0,0,0,"A","A"
605200,"SP",1,0,0,0,0,0,"A","A"
656793,"RP",5,0,2,0,0,0,"A","A"
501925,"RP",6,0,2,0,0,0,"A","A"
606303,"RP",5,2,0,0,1,1,"A","A++"
572193,"RP",8,0,4,0,0,0,"B1","B1"
670810,"RP",6,0,-2,0,0,0,"A","A"
666974,"RP",9,0,-3,0,0,0,"B2","B2"
517008,"RP",9,0,2,0,0,0,"A","A"
622503,"RP",8,0,11,0,0,0,"B1","B1"
544365,"RP",7,0,-5,0,1,1,"B2","B2"
453178,"RP",9,0,7,0,0,0,"B1","B1"
640455,"SP",1,0,0,0,0,0,"A","A"
622608,"SP",1,0,0,0,0,0,"A","A"
573204,"RP",9,0,7,0,0,0,"B1","B1"
669212,"RP",5,2,4,0,0,1,"B1","B1"
660853,"RP",7,0,4,0,0,0,"B1","B1"
661527,"RP",8,1,-3,0,0,1,"B2","B2"
573009,"RP",8,0,6,0,0,0,"B1","B1"
676050,"SP",1,0,0,0,0,0,"A","A"
446372,"SP",1,0,0,0,0,0,"A","A"
662253,"RP",7,0,2,0,0,0,"A","A"
456713,"RP",8,0,-4,0,0,0,"B2","B2"
643493,"RP",6,0,-3,0,0,0,"B2","B2"
656605,"SP",1,0,0,0,0,0,"A","A"
666808,"RP",10,0,0,0,1,0,"A","A++"
641501,"RP",6,0,1,0,0,0,"A","A"
623474,"RP",6,0,0,0,0,0,"A","A"
453268,"RP",9,0,0,0,0,0,"A","A"
643511,"RP",9,0,0,0,0,0,"A","A"
641941,"RP",8,0,7,0,0,0,"B1","B1"
660813,"RP",8,0,2,0,0,0,"A","A"
672282,"SP",1,0,0,0,0,0,"A","A"
645261,"SP",1,0,0,0,0,0,"A","A"
656412,"SP",1,0,0,0,0,0,"A","A"
643377,"RP",6,0,3,0,0,0,"B1","B1"
670167,"RP",8,0,1,0,0,0,"A","A"
519326,"RP",9,0,-6,0,0,0,"B2","B2"
605130,"RP",9,0,5,0,0,0,"B1","B1"
608718,"RP",7,0,-5,0,0,0,"B2","B2"
664353,"SP",1,0,0,0,0,0,"A","A"
661403,"RP",9,0,4,0,0,0,"B1","B1"
669395,"RP",6,0,3,0,0,0,"B1","B1"
607625,"RP",8,0,-11,0,0,0,"B2","B2"
673316,"RP",9,0,-6,0,0,0,"B2","B2"
669302,"SP",1,0,0,0,0,0,"A","A"
502042,"SP",1,0,0,0,0,0,"A","A"
641482,"SP",1,0,0,0,0,0,"A","A"
518553,"RP",6,0,0,0,0,0,"A","A"
657376,"RP",5,1,-3,0,0,0,"B2","B2"
605521,"RP",6,2,-5,0,1,0,"B2","B2"
446321,"RP",8,0,-6,0,0,0,"B2","B2"
669456,"SP",1,0,0,0,0,0,"A","A"
643256,"RP",6,0,-3,0,0,0,"B2","B2"
608032,"RP",10,0,0,0,1,0,"A","A++"
621295,"RP",5,0,-4,0,0,0,"B2","B2"
668665,"RP",4,1,-6,0,1,0,"B2","B2"
672911,"RP",9,0,11,0,0,0,"B1","B1"
608678,"RP",8,0,0,0,0,0,"A","A"
640448,"RP",9,0,0,0,0,0,"A","A"
664062,"SP",1,0,2,0,0,0,"A","A"
663432,"RP",10,0,1,0,1,0,"A","A++"
570666,"RP",5,1,-3,0,0,0,"B2","B2"
641582,"RP",8,0,-2,0,0,0,"A","A"
642397,"RP",9,0,2,0,0,0,"A","A"
605151,"RP",5,1,0,1,1,0,"A","A++"
605400,"SP",1,0,0,0,0,0,"A","A"
664092,"RP",7,0,6,0,0,0,"B1","B1"
519293,"RP",8,0,11,0,0,0,"B1","B1"
493603,"RP",6,0,-11,0,0,0,"B2","B2"
622072,"SP",1,0,0,0,0,0,"A","A"
666120,"SP",1,0,0,0,0,0,"A","A"
656986,"RP",7,0,-2,0,0,0,"A","A"
656232,"RP",5,1,-2,0,0,1,"A","A+"
663423,"RP",1,2,-3,1,1,1,"B2","B2"
572125,"RP",7,1,-5,1,0,1,"B2","B2"
519043,"RP",7,0,-4,0,0,0,"B2","B2"
607755,"RP",8,0,-5,0,0,0,"B2","B2"
650895,"RP",9,0,3,0,0,0,"B1","B1"
641755,"RP",8,0,0,0,0,0,"A","A"
657424,"RP",5,1,-3,0,1,0,"B2","B2"
623149,"RP",8,0,3,0,0,0,"B1","B1"
676684,"RP",7,0,0,0,0,0,"A","A"
670950,"RP",4,0,0,0,0,0,"A","A"
656945,"RP",10,0,0,0,1,0,"A","A++"
656271,"RP",5,0,-4,0,0,0,"B2","B2"
592094,"RP",6,0,2,0,1,1,"A","A++"
542888,"RP",9,0,8,0,0,0,"B1","B1"
621016,"RP",7,0,4,0,0,0,"B1","B1"
542194,"RP",8,0,-11,0,0,0,"B2","B2"
518876,"SP",1,0,0,0,0,0,"A","A"
622075,"RP",7,0,2,0,0,0,"A","A"
517008,"RP",7,0,0,0,0,0,"A","A"
657649,"SP",1,0,0,0,0,0,"A","A"
543766,"RP",8,0,4,0,0,0,"B1","B1"
650671,"RP",9,0,-1,0,0,0,"A","A"
571479,"RP",9,0,10,0,0,0,"B1","B1"
680686,"SP",1,0,0,0,0,0,"A","A"
663903,"SP",1,0,0,0,0,0,"A","A"
543135,"SP",1,0,0,0,0,0,"A","A"
501985,"SP",1,0,0,0,0,0,"A","A"
605218,"RP",7,2,0,0,0,0,"A","A"
605288,"SP",1,0,0,0,0,0,"A","A"
425877,"RP",8,0,-8,0,0,0,"B2","B2"
456501,"SP",1,0,0,0,0,0,"A","A"
519008,"RP",6,0,-3,0,1,1,"B2","B2"
641540,"SP",1,0,0,0,0,0,"A","A"
570257,"RP",7,0,-9,0,0,0,"B2","B2"
657240,"RP",7,0,-4,0,0,0,"B2","B2"
579328,"SP",1,0,0,0,0,0,"A","A"
622251,"RP",8,0,5,0,0,0,"B1","B1"
681806,"RP",7,0,-1,0,0,0,"A","A"
605177,"RP",6,0,0,0,0,0,"A","A"
554340,"RP",8,2,-5,0,0,0,"B2","B2"
518617,"RP",7,0,1,0,0,1,"A","A+"
572703,"RP",7,0,5,0,0,0,"B1","B1"
621381,"RP",9,1,1,0,0,0,"A","A"
608717,"RP",8,1,-1,0,1,1,"A","A++"
642758,"RP",5,0,-1,1,0,0,"A","A++"
670912,"RP",2,1,-3,0,0,1,"B2","B2"
614179,"RP",9,0,-2,0,0,0,"A","A"
605135,"SP",1,0,0,0,0,0,"A","A"
543339,"RP",9,0,3,0,0,0,"B1","B1"
445926,"RP",7,0,4,0,0,0,"B1","B1"
605242,"RP",8,0,1,0,0,0,"A","A"
640444,"RP",7,0,0,0,0,0,"A","A"
656730,"RP",8,0,-4,0,0,0,"B2","B2"
595881,"RP",4,1,-3,0,1,1,"B2","B2"
607074,"SP",1,0,0,0,0,0,"A","A"
660761,"SP",1,0,0,0,0,0,"A","A"
571948,"RP",6,0,1,0,0,0,"A","A"
545343,"RP",8,0,11,0,0,0,"B1","B1"
606993,"RP",8,2,-9,0,0,1,"B2","B2"
592836,"SP",1,0,0,0,0,0,"A","A"
608665,"RP",8,0,4,0,0,0,"B1","B1"
621219,"RP",4,0,-6,0,0,0,"B2","B2"
456034,"RP",6,2,0,1,0,1,"A","A++"
623167,"SP",1,0,0,0,0,0,"A","A"
677865,"RP",8,0,-4,0,0,0,"B2","B2"
642545,"RP",10,0,0,0,1,0,"A","A++"
666201,"SP",1,0,0,0,0,0,"A","A"
670036,"RP",7,2,-1,0,0,1,"A","A+"
669674,"RP",7,0,-2,0,0,0,"A","A"
502202,"RP",7,0,1,0,0,0,"A","A"
642701,"RP",6,2,4,1,1,1,"B1","B1"
518617,"RP",5,0,-1,0,0,0,"A","A"
475479,"RP",8,0,5,0,0,0,"B1","B1"
625643,"RP",7,0,4,0,0,0,"B1","B1"
606160,"RP",8,0,1,0,0,0,"A","A"
592791,"SP",1,0,3,0,0,0,"B1","B1"
668948,"SP",1,0,0,0,0,0,"A","A"
476595,"RP",5,0,1,0,1,0,"A","A++"
680694,"SP",1,0,0,0,0,0,"A","A"
624133,"SP",1,0,0,0,0,0,"A","A"
517008,"RP",8,0,2,0,0,0,"A","A"
548384,"RP",9,0,0,0,0,0,"A","A"
519151,"RP",9,0,3,0,0,0,"B1","B1"
623352,"RP",9,0,1,0,0,0,"A","A"
661403,"RP",9,0,3,0,0,0,"B1","B1"
663986,"RP",6,0,-5,0,0,0,"B2","B2"
667463,"RP",8,0,3,0,0,0,"B1","B1"
621363,"RP",10,0,0,0,1,0,"A","A++"
543238,"RP",8,0,-2,0,0,0,"A","A"
622250,"RP",8,0,-3,0,0,0,"B2","B2"
670059,"RP",7,0,-4,0,0,0,"B2","B2"
445276,"RP",9,0,1,0,0,0,"A","A"
605525,"RP",7,0,-9,0,0,0,"B2","B2"
453268,"RP",9,0,2,0,0,0,"A","A"
543766,"RP",7,0,-2,0,0,0,"A","A"
666974,"RP",5,2,-2,1,1,1,"A","A++"
434378,"SP",1,0,0,0,0,0,"A","A"
669270,"RP",8,2,4,0,0,0,"B1","B1"
572193,"RP",7,0,1,0,0,0,"A","A"
680704,"RP",5,0,-5,0,0,0,"B2","B2"
676760,"RP",8,0,6,0,0,0,"B1","B1"
615698,"SP",1,0,0,0,0,0,"A","A"
642397,"RP",9,0,2,0,0,0,"A","A"
605538,"RP",7,0,0,0,0,0,"A","A"
669920,"SP",1,0,0,0,0,0,"A","A"
656546,"RP",7,0,9,0,0,0,"B1","B1"
641329,"RP",5,2,5,0,0,1,"B1","B1"
608566,"SP",1,0,1,0,0,0,"A","A"
676660,"RP",8,0,9,0,0,0,"B1","B1"
641401,"RP",8,0,-1,0,0,0,"A","A"
681885,"RP",7,1,-11,0,1,1,"B2","B2"
552640,"RP",8,0,1,0,0,0,"A","A"
642585,"RP",7,0,6,0,0,0,"B1","B1"
622075,"RP",7,0,-4,0,0,0,"B2","B2"
642152,"RP",7,0,0,0,0,0,"A","A"
656638,"RP",8,0,2,0,0,0,"A","A"
661383,"RP",6,0,2,0,0,0,"A","A"
641745,"SP",1,0,0,0,0,0,"A","A"
676092,"RP",7,0,-2,0,1,1,"A","A++"
667427,"RP",8,0,-1,0,0,0,"A","A"
641360,"RP",6,0,0,0,0,0,"A","A"
656557,"RP",8,0,0,0,0,0,"A","A"
656529,"RP",9,0,-3,0,0,0,"B2","B2"
592741,"RP",7,1,-7,0,0,1,"B2","B2"
621368,"SP",1,0,0,0,0,0,"A","A"
669952,"SP",1,0,0,0,0,0,"A","A"
592761,"RP",2,2,-7,0,0,1,"B2","B2"
605447,"RP",9,0,7,0,0,0,"B1","B1"
608648,"RP",7,0,-1,0,0,0,"A","A"
669618,"RP",9,0,3,0,0,0,"B1","B1"
670970,"RP",8,0,7,0,0,0,"B1","B1"
668933,"SP",1,0,0,0,0,0,"A","A"
542947,"RP",7,0,11,0,0,0,"B1","B1"
656354,"RP",7,1,0,0,0,0,"A","A"
641793,"RP",6,0,1,0,0,0,"A","A"
672851,"SP",1,0,0,0,0,0,"A","A"
607455,"RP",6,2,-1,0,0,0,"A","A"
641755,"RP",7,0,2,0,0,0,"A","A"
657140,"SP",1,0,0,0,0,0,"A","A"
506433,"SP",1,0,0,0,0,0,"A","A"
669212,"RP",8,0,3,0,0,0,"B1","B1"
573668,"RP",4,2,-2,0,1,1,"A","A++"
682171,"RP",8,1,-3,0,0,1,"B2","B2"
605154,"RP",5,0,1,0,0,0,"A","A"
642121,"RP",9,0,10,0,0,0,"B1","B1"
572070,"RP",6,0,-4,0,0,0,"B2","B2"
600921,"RP",4,0,-8,0,0,0,"B2","B2"
607481,"RP",7,2,4,0,0,1,"B1","B1"
624522,"SP",1,0,1,0,0,0,"A","A"
621249,"RP",7,0,-1,0,0,0,"A","A"
606149,"RP",8,0,0,0,0,0,"A","A"
663485,"SP",1,0,0,0,0,0,"A","A"
664199,"RP",8,0,-5,0,0,0,"B2","B2"
660787,"RP",9,0,-2,0,0,0,"A","A"
605488,"SP",1,0,0,0,0,0,"A","A"
617228,"RP",6,0,-1,0,0,0,"A","A"
608349,"RP",9,0,1,0,0,0,"A","A"
521230,"RP",9,0,4,0,0,0,"B1","B1"
554340,"RP",7,0,5,0,0,0,"B1","B1"
501625,"RP",6,1,1,1,1,0,"A","A++"
572403,"RP",10,0,1,0,1,0,"A","A++"
669373,"SP",1,0,0,0,0,0,"A","A"
642758,"RP",6,1,0,0,1,0,"A","A++"
500779,"SP",1,0,0,0,0,0,"A","A"
656457,"SP",1,0,0,0,0,0,"A","A"
670810,"RP",9,0,6,0,0,0,"B1","B1"
628452,"RP",9,0,0,0,0,0,"A","A"
656629,"SP",1,0,0,0,0,0,"A","A"
621381,"RP",10,0,1,0,1,0,"A","A++"
665795,"SP",1,0,0,0,0,0,"A","A"
608344,"SP",1,0,2,0,0,0,"A","A"
676477,"SP",1,0,0,0,0,0,"A","A"
642207,"RP",8,0,1,0,0,0,"A","A"
593974,"RP",6,2,1,0,0,1,"A","A+"
621366,"RP",8,0,-1,0,0,0,"A","A"
663989,"RP",8,0,6,0,0,0,"B1","B1"
650671,"RP",8,0,0,0,0,0,"A","A"
641712,"SP",1,0,0,0,0,0,"A","A"
664854,"RP",9,0,0,0,0,0,"A","A"
592351,"SP",1,0,1,0,0,0,"A","A"
598287,"RP",8,0,-4,0,0,0,"B2","B2"
669395,"RP",7,2,-3,1,1,1,"B2","B2"
607179,"RP",6,0,-11,0,0,0,"B2","B2"
663423,"RP",8,0,8,0,0,0,"B1","B1"
657424,"RP",9,0,8,0,0,0,"B1","B1"
489265,"RP",8,0,1,0,0,0,"A","A"
681806,"RP",9,0,-1,0,0,0,"A","A"
605483,"SP",1,0,0,0,0,0,"A","A"
592789,"SP",1,0,0,0,0,0,"A","A"
657240,"RP",6,0,6,0,0,0,"B1","B1"
622098,"RP",8,1,5,0,1,1,"B1","B1"
621016,"RP",6,2,-6,0,0,0,"B2","B2"
593576,"RP",9,0,-1,0,0,0,"A","A"
668881,"SP",1,0,0,0,0,0,"A","A"
657612,"RP",9,1,-2,0,1,1,"A","A++"
664208,"RP",8,0,-1,0,0,0,"A","A"
621366,"RP",7,2,1,0,0,0,"A","A"
656786,"RP",6,0,-1,0,0,0,"A","A"
518516,"SP",1,0,0,0,0,0,"A","A"
656061,"RP",8,1,-7,0,0,0,"B2","B2"
623474,"RP",7,0,-1,0,0,0,"A","A"
642203,"RP",6,0,-4,0,0,0,"B2","B2"
608379,"SP",1,0,0,0,0,0,"A","A"
621051,"RP",5,0,-3,1,1,0,"B2","B2"
592662,"SP",1,0,1,0,0,0,"A","A"
471911,"SP",1,0,3,0,0,0,"B1","B1"
570257,"RP",8,0,5,0,0,0,"B1","B1"
650556,"RP",9,2,-3,0,1,0,"B2","B2"
548389,"SP",1,0,0,0,0,0,"A","A"
664299,"SP",1,0,0,0,0,0,"A","A"
661527,"RP",4,2,-1,0,1,1,"A","A++"
606303,"RP",7,0,-6,0,0,0,"B2","B2"
650895,"RP",9,0,3,0,0,0,"B1","B1"
682171,"RP",6,0,1,0,0,0,"A","A"
592773,"RP",7,0,-1,0,0,1,"A","A+"
489334,"RP",8,0,-3,0,0,0,"B2","B2"
670950,"RP",7,0,7,0,0,0,"B1","B1"
663738,"SP",1,0,0,0,0,0,"A","A"
656232,"RP",9,0,7,0,0,0,"B1","B1"
672911,"RP",9,0,6,0,0,0,"B1","B1"
682171,"RP",8,0,-1,0,0,0,"A","A"
640462,"RP",4,2,-6,1,0,1,"B2","B2"
668873,"SP",1,0,0,0,0,0,"A","A"
677960,"SP",1,0,2,0,0,0,"A","A"
642585,"RP",10,0,0,0,1,0,"A","A++"
