"","pitcher","game_pk","Segmentation_tier2","game","performance","inning","p_per_inning"
"9661",657024,718487,"B1",1,-2,0.667,-2.99850074962519
"9662",657024,718569,"B1",1,4,0.667,5.99700149925038
"9663",657024,718587,"B1",1,3,0.667,4.49775112443778
"9664",657024,718622,"A",1,-1,0.667,-1.49925037481259
"9665",657024,718644,"B1",1,11,0.667,16.4917541229385
"9666",657024,718670,"A",1,6,0.667,8.99550224887557
"9667",657024,718692,"B1",1,-2,0.667,-2.99850074962519
"9668",657024,718708,"B1",1,0,0,NA
"9669",657024,718759,"A",1,7,0.667,10.4947526236882
"9670",657024,718772,"A",1,-4,0.666,-6.006006006006
"9671",657031,718000,"A++",1,15,0,Inf
"9672",657031,718039,"A",1,20,0.667,29.9850074962519
"9673",657031,718066,"A+",1,-6,1,-6
"9674",657031,718104,"B2",1,3,0.667,4.49775112443778
"9675",657031,718140,"A",1,5,0.333,15.015015015015
"9676",657031,718162,"B2",1,-2,0.667,-2.99850074962519
"9677",657031,718183,"A",1,17,0.667,25.4872563718141
"9678",657031,718280,"A",1,1,0.667,1.49925037481259
"9679",657031,718299,"A",1,7,0.667,10.4947526236882
"9680",657031,718336,"B2",1,18,0.667,26.9865067466267
"9681",657031,718362,"B2",1,-1,0.667,-1.49925037481259
"9682",657031,718387,"B2",1,3,1.667,1.7996400719856
"9683",657031,718418,"A",1,-4,0.667,-5.99700149925038
"9684",657031,718452,"A",1,5,0.667,7.49625187406297
"9685",657031,718522,"B2",1,12,1.667,7.19856028794241
"9686",657031,718551,"A",1,-2,0.667,-2.99850074962519
"9687",657041,718399,"B2",1,20,0.667,29.9850074962519
"9688",657044,716384,"A+",1,1,0.667,1.49925037481259
"9689",657044,716417,"B1",1,-1,0.667,-1.49925037481259
"9690",657044,716458,"B1",1,-2,0.667,-2.99850074962519
"9691",657044,716471,"A",1,14,0.667,20.9895052473763
"9692",657044,716499,"A++",1,-2,0,-Inf
"9693",657044,716536,"B1",1,3,0.333,9.009009009009
"9694",657044,716558,"A",1,6,0.667,8.99550224887557
"9695",657044,716567,"B1",1,-2,0.667,-2.99850074962519
"9696",657044,716660,"A++",1,0,1,0
"9697",657044,716685,"A",1,-2,0.667,-2.99850074962519
"9698",657044,716702,"A",1,0,1.334,0
"9699",657044,716732,"A++",1,6,0.334,17.9640718562874
"9700",657044,716821,"B1",1,-2,0.667,-2.99850074962519
"9701",657044,717472,"A++",1,7,0.667,10.4947526236882
"9702",657044,717761,"A++",1,-4,1.334,-2.99850074962519
"9703",657044,718093,"B1",1,7,0.667,10.4947526236882
"9704",657044,718135,"A",1,14,0.667,20.9895052473763
"9705",657044,718150,"B1",1,0,0,NA
"9706",657044,718197,"A++",1,25,1.667,14.99700059988
"9707",657044,718271,"A",1,8,0.667,11.9940029985008
"9708",657044,718291,"A++",1,0,0,NA
"9709",657044,718309,"A",1,0,0.667,0
"9710",657044,718347,"A",1,5,0.667,7.49625187406297
"9711",657044,718373,"B1",1,0,0.667,0
"9712",657044,718393,"A",1,3,0.667,4.49775112443778
"9713",657044,718600,"B1",1,9,0.333,27.027027027027
"9714",657044,718625,"B1",1,9,0.667,13.4932533733133
"9715",657044,718655,"B1",1,0,0.667,0
"9716",657044,718704,"B1",1,6,0.667,8.99550224887557
"9717",657044,718715,"A",1,-2,0.667,-2.99850074962519
"9718",657044,718742,"B1",1,-2,0.667,-2.99850074962519
"9719",657053,717240,"B2",1,0,0.667,0
"9720",657053,717414,"B2",1,22,5,4.4
"9721",657053,717592,"A++",1,15,2.333,6.42948992713245
"9722",657053,717667,"B2",1,-2,3.667,-0.545404963185165
"9723",657097,716377,"B1",1,10,0.667,14.9925037481259
"9724",657097,716416,"B1",1,-4,0.667,-5.99700149925038
"9725",657097,716489,"A++",1,9,0.667,13.4932533733133
"9726",657097,716508,"A",1,3,0.667,4.49775112443778
"9727",657097,716530,"A+",1,7,0.334,20.9580838323354
"9728",657097,716583,"A++",1,3,0.333,9.009009009009
"9729",657097,716604,"A++",1,1,1,1
"9730",657097,716636,"B1",1,3,0.666,4.5045045045045
"9731",657097,716664,"B1",1,10,0.333,30.03003003003
"9732",657097,716672,"B1",1,-2,0.667,-2.99850074962519
"9733",657097,716706,"A",1,12,0.334,35.9281437125749
"9734",657097,716713,"B1",1,-2,0.667,-2.99850074962519
"9735",657097,716747,"B1",1,-2,0.334,-5.98802395209581
"9736",657097,716786,"B2",1,2,0.667,2.99850074962519
"9737",657097,716815,"B1",1,6,0.667,8.99550224887557
"9738",657097,716837,"A++",1,9,0.333,27.027027027027
"9739",657097,716874,"A",1,-2,0.667,-2.99850074962519
"9740",657097,716902,"A",1,1,0.333,3.003003003003
"9741",657097,716930,"B1",1,0,0.667,0
"9742",657097,716944,"B1",1,-2,0.667,-2.99850074962519
"9743",657097,716965,"B2",1,0,0.667,0
"9744",657097,716996,"B1",1,3,0.667,4.49775112443778
"9745",657097,717018,"A",1,1,0.333,3.003003003003
"9746",657097,717034,"B2",1,-4,1,-4
"9747",657097,717067,"A",1,-6,0.667,-8.99550224887557
"9748",657097,717130,"A",1,8,1,8
"9749",657097,717176,"A",1,26,1.667,15.5968806238752
"9750",657097,717235,"B2",1,0,0.667,0
"9751",657097,717247,"B1",1,1,0.667,1.49925037481259
"9752",657097,717278,"B1",1,5,0.667,7.49625187406297
"9753",657097,717339,"B1",1,1,0.667,1.49925037481259
"9754",657097,717352,"B1",1,-2,0.334,-5.98802395209581
"9755",657097,717381,"A+",1,33,1,33
"9756",657097,717405,"A+",1,7,0.667,10.4947526236882
"9757",657097,717437,"B2",1,0,0.667,0
"9758",657097,717478,"A",1,7,0.667,10.4947526236882
"9759",657097,717522,"A",1,-2,0.667,-2.99850074962519
"9760",657097,717560,"A",1,10,0.667,14.9925037481259
"9761",657097,717592,"A++",1,3,0.334,8.98203592814372
"9762",657097,717608,"A",1,-4,0.667,-5.99700149925038
"9763",657097,717644,"A++",1,2,0.667,2.99850074962519
"9764",657097,717662,"A",1,3,0.667,4.49775112443778
"9765",657097,717726,"B1",1,7,0.334,20.9580838323354
"9766",657097,717751,"B1",1,1,0.667,1.49925037481259
"9767",657097,717780,"A",1,4,1.333,3.00075018754689
"9768",657097,717792,"A",1,1,0.667,1.49925037481259
"9769",657097,717824,"A+",1,3,1.667,1.7996400719856
"9770",657097,717861,"A",1,9,0.333,27.027027027027
"9771",657097,717908,"A++",1,13,0.334,38.9221556886228
"9772",657097,717936,"A",1,-2,0.667,-2.99850074962519
"9773",657097,717943,"B1",1,1,0.667,1.49925037481259
"9774",657097,717984,"A",1,-5,1.667,-2.999400119976
"9775",657097,718015,"A++",1,10,1.667,5.99880023995201
"9776",657097,718053,"B1",1,-4,0.667,-5.99700149925038
"9777",657140,716399,"B1",1,10,2,5
"9778",657140,716459,"A",1,8,2.667,2.99962504686914
"9779",657240,716385,"B2",1,-4,1.334,-2.99850074962519
"9780",657240,716412,"A",1,6,0.333,18.018018018018
"9781",657240,716449,"A",1,4,0.667,5.99700149925038
"9782",657240,716469,"A",1,6,0.667,8.99550224887557
"9783",657240,716493,"A",1,25,0.333,75.075075075075
"9784",657240,716558,"A",1,-2,1.667,-1.1997600479904
"9785",657240,716638,"B1",1,-1,0.667,-1.49925037481259
"9786",657240,716660,"A",1,-1,0.667,-1.49925037481259
"9787",657240,716678,"A",1,-6,0.667,-8.99550224887557
"9788",657240,716708,"B1",1,14,0.333,42.042042042042
"9789",657240,716779,"A",1,-4,1,-4
"9790",657240,716798,"A",1,1,0.667,1.49925037481259
"9791",657240,716870,"A",1,-2,0.667,-2.99850074962519
"9792",657240,716885,"A++",1,-6,1,-6
"9793",657240,716917,"A",1,-2,0.667,-2.99850074962519
"9794",657240,716937,"B1",1,3,0.667,4.49775112443778
"9795",657240,716986,"A",1,9,0.667,13.4932533733133
"9796",657240,717026,"A",1,-1,0.667,-1.49925037481259
"9797",657240,717062,"A++",1,-2,0,-Inf
"9798",657240,717080,"A",1,6,0.667,8.99550224887557
"9799",657240,717121,"B1",1,4,1.333,3.00075018754689
"9800",657240,717146,"A",1,7,0.666,10.5105105105105
"9801",657240,717153,"B1",1,1,0.667,1.49925037481259
"9802",657240,717226,"A+",1,1,1,1
"9803",657240,717240,"A",1,-1,1.667,-0.599880023995201
"9804",657240,717308,"A",1,-4,0.667,-5.99700149925038
"9805",657240,717325,"B1",1,2,0.334,5.98802395209581
"9806",657240,717336,"A++",1,22,1,22
"9807",657240,717370,"A",1,-2,0.667,-2.99850074962519
"9808",657240,717403,"B1",1,15,0.667,22.4887556221889
"9809",657240,717433,"B2",1,4,1,4
"9810",657240,717503,"A",1,-1,0.667,-1.49925037481259
"9811",657240,717511,"B1",1,9,0.667,13.4932533733133
"9812",657240,717546,"B2",1,4,0,Inf
"9813",657240,717567,"A",1,-2,0.667,-2.99850074962519
"9814",657240,717637,"B1",1,6,0.333,18.018018018018
"9815",657240,717671,"B1",1,2,0.667,2.99850074962519
"9816",657240,717698,"B1",1,4,0.667,5.99700149925038
"9817",657240,717729,"A",1,4,0.667,5.99700149925038
"9818",657240,717747,"B1",1,-3,0.667,-4.49775112443778
"9819",657240,717782,"A",1,-1,0.667,-1.49925037481259
"9820",657240,717826,"B1",1,-2,0.667,-2.99850074962519
"9821",657240,717838,"A",1,2,0.667,2.99850074962519
"9822",657240,717861,"A++",1,-6,1,-6
"9823",657240,717889,"B1",1,1,0.667,1.49925037481259
"9824",657240,717921,"A",1,2,0.667,2.99850074962519
"9825",657240,717950,"A",1,7,0.667,10.4947526236882
"9826",657240,717961,"A",1,3,0.667,4.49775112443778
"9827",657240,718007,"B2",1,-1,0.667,-1.49925037481259
"9828",657240,718027,"B2",1,6,1,6
"9829",657240,718055,"B1",1,2,0.667,2.99850074962519
"9830",657240,718116,"B1",1,-4,1.667,-2.3995200959808
"9831",657240,718152,"B2",1,4,0.667,5.99700149925038
"9832",657240,718175,"B2",1,10,0.667,14.9925037481259
"9833",657240,718240,"A++",1,3,0,Inf
"9834",657240,718256,"A",1,-4,0.667,-5.99700149925038
"9835",657240,718269,"A",1,0,0.667,0
"9836",657240,718375,"B2",1,-3,1.667,-1.7996400719856
"9837",657240,718407,"A",1,2,0.667,2.99850074962519
"9838",657240,718479,"B2",1,-2,0,-Inf
"9839",657240,718499,"B2",1,0,0.334,0
"9840",657240,718506,"B1",1,-1,0.667,-1.49925037481259
"9841",657240,718536,"B1",1,1,0.667,1.49925037481259
"9842",657240,718606,"A",1,22,0.667,32.9835082458771
"9843",657240,718617,"B1",1,5,1.667,2.999400119976
"9844",657240,718642,"B2",1,0,0.667,0
"9845",657240,718700,"A",1,6,0.333,18.018018018018
"9846",657240,718716,"B1",1,1,0.667,1.49925037481259
"9847",657240,718738,"A",1,21,0.667,31.4842578710645
"9848",657248,716724,"A++",1,29,1,29
"9849",657248,716772,"B2",1,4,0.667,5.99700149925038
"9850",657248,717305,"B2",1,38,1.667,22.7954409118176
"9851",657248,717465,"B1",1,8,1.667,4.79904019196161
"9852",657248,717514,"B2",1,21,3,7
"9853",657248,717554,"A",1,0,0.667,0
"9854",657265,716931,"B1",1,9,1.333,6.75168792198049
"9855",657265,717597,"B2",1,4,1,4
"9856",657265,717625,"A",1,2,0.667,2.99850074962519
"9857",657265,717648,"B1",1,11,0.667,16.4917541229385
"9858",657265,717672,"A",1,7,0.667,10.4947526236882
"9859",657265,717720,"B1",1,1,1.333,0.750187546886722
"9860",657265,717800,"A",1,8,1,8
"9861",657265,717849,"A",1,16,0.667,23.9880059970015
"9862",657265,717867,"A++",1,-4,0.667,-5.99700149925038
"9863",657265,717897,"B1",1,0,0.667,0
"9864",657265,717931,"A",1,-1,0.667,-1.49925037481259
"9865",657265,717947,"A",1,0,0.667,0
"9866",657265,717986,"A",1,1,0.667,1.49925037481259
"9867",657265,717999,"A",1,14,0.667,20.9895052473763
"9868",657265,718056,"A",1,-1,0.667,-1.49925037481259
"9869",657265,718081,"B1",1,7,0.667,10.4947526236882
"9870",657265,718117,"A",1,4,0.667,5.99700149925038
"9871",657265,718151,"A",1,9,1.333,6.75168792198049
"9872",657265,718183,"A",1,-6,0.667,-8.99550224887557
"9873",657265,718204,"B1",1,0,0.667,0
"9874",657265,718267,"B1",1,3,0.667,4.49775112443778
"9875",657265,718313,"A",1,16,0.333,48.048048048048
"9876",657265,718334,"A",1,9,0.333,27.027027027027
"9877",657265,718376,"B1",1,-4,0.667,-5.99700149925038
"9878",657265,718386,"A",1,3,0.667,4.49775112443778
"9879",657265,718419,"B1",1,-2,0.334,-5.98802395209581
"9880",657265,718428,"A",1,0,0.667,0
"9881",657265,718470,"A",1,6,1.333,4.50112528132033
"9882",657265,718502,"B1",1,11,0.666,16.5165165165165
"9883",657265,718534,"B1",1,4,0.334,11.9760479041916
"9884",657265,718549,"A",1,0,0.667,0
"9885",657265,718589,"A",1,4,0.666,6.006006006006
"9886",657265,718650,"A",1,4,0.667,5.99700149925038
"9887",657265,718698,"A",1,0,0.667,0
"9888",657265,718712,"B1",1,3,0.667,4.49775112443778
"9889",657265,718758,"A",1,-2,0.667,-2.99850074962519
"9890",657265,718777,"B2",1,0,0.667,0
"9891",657272,718116,"B2",1,19,0.667,28.4857571214393
"9892",657376,717433,"B2",1,-2,0.334,-5.98802395209581
"9893",657424,717746,"B2",1,-4,0.334,-11.9760479041916
"9894",657424,717802,"B2",1,4,1.333,3.00075018754689
"9895",657424,718152,"B1",1,16,1.667,9.59808038392322
"9896",657424,718265,"A++",1,4,0.333,12.012012012012
"9897",657424,718337,"A++",1,4,1.334,2.99850074962519
"9898",657508,716489,"B2",1,0,0,NA
"9899",657508,716508,"A++",1,4,0.334,11.9760479041916
"9900",657508,716530,"A+",1,13,1,13
"9901",657508,716561,"B1",1,1,0.667,1.49925037481259
"9902",657508,716902,"A++",1,17,0.667,25.4872563718141
"9903",657508,716944,"B1",1,7,0.667,10.4947526236882
"9904",657508,716980,"B2",1,2,0.667,2.99850074962519
"9905",657508,717005,"A",1,13,0.667,19.4902548725637
"9906",657508,717018,"A",1,9,0.667,13.4932533733133
"9907",657508,717067,"A++",1,15,1,15
"9908",657508,717084,"B1",1,1,1,1
"9909",657508,717134,"A++",1,0,1.334,0
"9910",657508,717150,"B1",1,1,0.667,1.49925037481259
"9911",657508,717200,"B1",1,1,0.667,1.49925037481259
"9912",657508,717219,"A++",1,9,1,9
"9913",657508,717245,"A++",1,0,0,NA
"9914",657508,717291,"A",1,2,2.334,0.856898029134533
"9915",657508,717361,"B2",1,1,1.667,0.599880023995201
"9916",657508,717372,"A",1,6,0.333,18.018018018018
"9917",657508,717401,"A+",1,10,1.334,7.49625187406297
"9918",657508,717458,"A++",1,6,0.334,17.9640718562874
"9919",657508,717513,"A",1,6,0,Inf
"9920",657508,717541,"A",1,-1,0.667,-1.49925037481259
"9921",657508,717589,"A+",1,6,1,6
"9922",657508,717611,"B1",1,4,0.667,5.99700149925038
"9923",657508,717628,"A++",1,-4,0.667,-5.99700149925038
"9924",657508,717687,"B1",1,6,0.334,17.9640718562874
"9925",657508,717708,"A",1,2,0.333,6.006006006006
"9926",657508,717744,"A+",1,9,1,9
"9927",657508,717769,"A++",1,9,0.667,13.4932533733133
"9928",657508,717787,"B1",1,1,0,Inf
"9929",657508,717818,"B1",1,4,0.667,5.99700149925038
"9930",657508,717839,"A++",1,-2,0,-Inf
"9931",657508,717867,"A+",1,1,0.667,1.49925037481259
"9932",657508,717890,"B1",1,1,1.667,0.599880023995201
"9933",657508,717946,"A++",1,22,2.333,9.42991855979426
"9934",657508,717974,"B2",1,-2,0.334,-5.98802395209581
"9935",657508,718029,"B1",1,-4,0.667,-5.99700149925038
"9936",657508,718040,"B2",1,0,0.667,0
"9937",657508,718087,"A",1,-2,1,-2
"9938",657508,718102,"A",1,5,0.667,7.49625187406297
"9939",657508,718128,"A",1,9,0.667,13.4932533733133
"9940",657508,718171,"B2",1,2,0.667,2.99850074962519
"9941",657508,718179,"B2",1,-3,1.667,-1.7996400719856
"9942",657508,718246,"A+",1,6,0.333,18.018018018018
"9943",657508,718277,"A++",1,-4,0.667,-5.99700149925038
"9944",657508,718298,"B1",1,17,1.333,12.7531882970743
"9945",657508,718336,"B1",1,18,0.667,26.9865067466267
"9946",657508,718401,"B1",1,11,0.667,16.4917541229385
"9947",657508,718405,"A++",1,0,0.334,0
"9948",657508,718435,"B2",1,-1,2.334,-0.428449014567267
"9949",657508,718459,"A",1,-2,0.667,-2.99850074962519
"9950",657508,718518,"B1",1,-1,0.667,-1.49925037481259
"9951",657508,718553,"A",1,-1,1.667,-0.599880023995201
"9952",657508,718583,"B2",1,-1,0.334,-2.99401197604791
"9953",657508,718599,"A++",1,6,1.667,3.59928014397121
"9954",657508,718651,"A",1,-4,0.667,-5.99700149925038
"9955",657508,718664,"B2",1,1,0.667,1.49925037481259
"9956",657508,718748,"A++",1,13,1.334,9.74512743628186
"9957",657508,718761,"B1",1,0,0.667,0
"9958",657514,716367,"B1",1,-2,0.667,-2.99850074962519
"9959",657514,716402,"A+",1,-2,0,-Inf
"9960",657514,716428,"B2",1,1,0.667,1.49925037481259
"9961",657514,716507,"B2",1,6,0.667,8.99550224887557
"9962",657514,716519,"A++",1,-2,0.333,-6.006006006006
"9963",657514,716566,"A++",1,0,0,NA
"9964",657514,716593,"A",1,32,0.667,47.976011994003
"9965",657514,716612,"A",1,7,0.333,21.021021021021
"9966",657514,716672,"B2",1,15,0,Inf
"9967",657514,716696,"A++",1,6,0,Inf
"9968",657514,716716,"A",1,-1,1,-1
"9969",657514,716739,"B1",1,1,0.667,1.49925037481259
"9970",657514,716849,"A++",1,-2,0,-Inf
"9971",657514,716866,"A",1,1,0.333,3.003003003003
"9972",657514,716895,"B2",1,4,0.667,5.99700149925038
"9973",657514,716928,"A++",1,0,0,NA
"9974",657514,716953,"B1",1,7,0,Inf
"9975",657514,716993,"A",1,0,0.334,0
"9976",657514,717014,"A",1,0,0,NA
"9977",657514,717033,"B2",1,11,0.333,33.033033033033
"9978",657514,717077,"B2",1,0,0.334,0
"9979",657514,717125,"A",1,10,0.333,30.03003003003
"9980",657514,717220,"A+",1,-2,0,-Inf
"9981",657514,717242,"A+",1,0,0,NA
"9982",657514,717324,"A",1,5,0.667,7.49625187406297
"9983",657514,717419,"B1",1,-4,0.667,-5.99700149925038
"9984",657514,717530,"A",1,1,1.333,0.750187546886722
"9985",657514,717583,"B2",1,4,0.666,6.006006006006
"9986",657514,717614,"B2",1,-1,1,-1
"9987",657514,717683,"B1",1,-1,0.667,-1.49925037481259
"9988",657514,717742,"B1",1,3,0.667,4.49775112443778
"9989",657514,717794,"A++",1,-2,0,-Inf
"9990",657514,717825,"A",1,1,0.333,3.003003003003
"9991",657514,717842,"B2",1,0,0,NA
"9992",657514,717858,"A++",1,0,0.667,0
"9993",657514,717885,"A",1,-2,1.667,-1.1997600479904
"9994",657514,717928,"B2",1,4,1,4
"9995",657514,718010,"B1",1,1,0.667,1.49925037481259
"9996",657514,718163,"A++",1,18,1.333,13.503375843961
"9997",657514,718187,"B2",1,7,0.667,10.4947526236882
"9998",657514,718211,"A",1,0,0.667,0
"9999",657514,718245,"B2",1,13,0.667,19.4902548725637
"10000",657514,718284,"B1",1,11,1,11
"10001",657514,718316,"B1",1,3,1.333,2.25056264066016
"10002",657514,718353,"A+",1,-2,0.334,-5.98802395209581
"10003",657514,718370,"B1",1,0,0.667,0
"10004",657514,718385,"A++",1,2,0.667,2.99850074962519
"10005",657514,718416,"B2",1,-4,0.667,-5.99700149925038
"10006",657514,718447,"A",1,12,1.667,7.19856028794241
"10007",657571,716381,"A",1,-4,0.667,-5.99700149925038
"10008",657571,716405,"B2",1,22,0.333,66.066066066066
"10009",657571,716456,"B1",1,-2,0.667,-2.99850074962519
"10010",657571,716528,"B1",1,-6,0.667,-8.99550224887557
"10011",657571,716568,"A+",1,5,0.666,7.5075075075075
"10012",657571,716622,"A++",1,4,0.334,11.9760479041916
"10013",657571,716647,"B1",1,0,0.667,0
"10014",657571,716682,"B1",1,-1,0.667,-1.49925037481259
"10015",657571,716757,"B2",1,3,0.667,4.49775112443778
"10016",657571,716805,"B1",1,-2,0.667,-2.99850074962519
"10017",657571,716897,"A++",1,17,0.334,50.8982035928144
"10018",657571,716961,"A",1,3,0.667,4.49775112443778
"10019",657571,717032,"A",1,-2,0.667,-2.99850074962519
"10020",657571,717057,"A++",1,0,0.667,0
"10021",657571,717112,"A++",1,18,0.334,53.8922155688623
"10022",657571,717129,"B1",1,9,0.667,13.4932533733133
"10023",657571,717171,"B1",1,-3,0.667,-4.49775112443778
"10024",657571,717205,"A",1,10,0.667,14.9925037481259
"10025",657571,717225,"A",1,-4,0.667,-5.99700149925038
"10026",657571,717256,"A",1,8,0.667,11.9940029985008
"10027",657571,717271,"A+",1,2,0.666,3.003003003003
"10028",657571,717316,"B1",1,12,0.333,36.036036036036
"10029",657571,717372,"A",1,1,0.667,1.49925037481259
"10030",657571,717400,"A",1,2,0.667,2.99850074962519
"10031",657571,717413,"B1",1,-2,0.667,-2.99850074962519
"10032",657571,717479,"A",1,-3,0.667,-4.49775112443778
"10033",657571,717492,"A++",1,3,0,Inf
"10034",657571,717506,"A",1,-1,0.667,-1.49925037481259
"10035",657571,717553,"A++",1,4,0.666,6.006006006006
"10036",657571,717615,"B2",1,0,0.667,0
"10037",657571,717662,"A",1,3,0.333,9.009009009009
"10038",657571,717678,"A",1,-4,0.667,-5.99700149925038
"10039",657571,717731,"A++",1,3,0.667,4.49775112443778
"10040",657571,717748,"A++",1,-2,0.667,-2.99850074962519
"10041",657571,717776,"B1",1,-4,0.667,-5.99700149925038
"10042",657571,717837,"A",1,13,0.667,19.4902548725637
"10043",657571,717870,"A",1,15,0.333,45.045045045045
"10044",657571,717888,"A",1,14,0.667,20.9895052473763
"10045",657571,717954,"A",1,1,0.667,1.49925037481259
"10046",657571,718002,"A",1,10,0.334,29.9401197604791
"10047",657571,718074,"A",1,1,0.667,1.49925037481259
"10048",657571,718113,"B1",1,-1,0.667,-1.49925037481259
"10049",657571,718136,"A",1,2,0.333,6.006006006006
"10050",657571,718159,"B1",1,6,0,Inf
"10051",657571,718185,"A++",1,-2,0,-Inf
"10052",657571,718201,"A++",1,2,0.333,6.006006006006
"10053",657571,718266,"A",1,-4,0.667,-5.99700149925038
"10054",657571,718279,"A",1,1,0.667,1.49925037481259
"10055",657571,718327,"A",1,-2,1,-2
"10056",657571,718359,"A+",1,-2,0.334,-5.98802395209581
"10057",657571,718382,"B1",1,-2,0.667,-2.99850074962519
"10058",657571,718432,"A",1,7,0.667,10.4947526236882
"10059",657571,718479,"A",1,1,0.667,1.49925037481259
"10060",657571,718499,"A+",1,3,0.667,4.49775112443778
"10061",657571,718547,"A",1,1,0.667,1.49925037481259
"10062",657571,718564,"A++",1,-4,0.334,-11.9760479041916
"10063",657571,718624,"A",1,1,0.334,2.99401197604791
"10064",657571,718639,"B2",1,10,1,10
"10065",657571,718703,"B1",1,3,0.667,4.49775112443778
"10066",657571,718736,"A+",1,3,0.667,4.49775112443778
"10067",657571,718765,"A",1,1,0.667,1.49925037481259
"10068",657585,716393,"B1",1,-2,2.667,-0.749906261717285
"10069",657585,716466,"A",1,10,1.667,5.99880023995201
"10070",657585,716523,"A++",1,0,2,0
"10071",657585,716891,"A++",1,6,1,6
"10072",657585,716921,"B2",1,1,1.334,0.749625187406297
"10073",657585,717134,"B2",1,28,0.667,41.9790104947526
"10074",657585,717156,"B2",1,-2,1,-2
"10075",657585,717215,"B2",1,0,2.334,0
"10076",657585,717744,"B2",1,24,1.334,17.9910044977511
"10077",657585,717769,"B2",1,6,0.667,8.99550224887557
"10078",657585,718371,"B2",1,32,2,16
"10079",657612,716640,"B2",1,27,0,Inf
"10080",657612,716691,"B2",1,22,0.333,66.066066066066
"10081",657612,716720,"B2",1,3,0.667,4.49775112443778
